LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Lakes of Light,,,"White Pond and Walden are great crystals on the surface of the earth, Lakes of Light.",neutral,78.5%,Walden
Kohinoor,40.1212553,-88.2427999,"If they were permanently congealed, and small enough to be clutched, they would, perchance, be carried off by slaves, like precious stones, to adorn the heads of emperors; but being liquid, and ample, and secured to us and our successors forever, we disregard them, and run after the diamond of Kohinoor.",neutral,71.5%,Walden
Siberia,,,"Though he knows that he has travelled it a thousand times, he cannot recognize a feature in it, but it is as strange to him as if it were a road in Siberia.",neutral,92.9%,Walden
Fair Haven Hill,42.43676110000001,-71.3545041,"However, I was released the next day, obtained my mended shoe, and returned to the woods in season to get my dinner of huckleberries on Fair Haven Hill.",neutral,91.9%,Walden
Maine,45.253783,-69.4454689,"I never fastened my door night or day, though I was to be absent several days; not even when the next fall I spent a fortnight in the woods of Maine.",neutral,100.0%,Walden
United States,38.7945952,-106.5348379,"Unlike them, this Uncopyright page exists to tell you that the writing and artwork in this ebook are believed to be in the United States public domain; that is, they are believed to be free of copyright restrictions in the United States.",neutral,81.4%,Walden
the United States,38.7945952,-106.5348379,"Unlike them, this Uncopyright page exists to tell you that the writing and artwork in this ebook are believed to be in the United States public domain; that is, they are believed to be free of copyright restrictions in the United States.",neutral,81.4%,Walden
United States,38.7945952,-106.5348379,"The United States public domain represents our collective cultural heritage, and items in it are free for anyone in the United States to do almost anything at all with, without having to get permission.",neutral,77.7%,Walden
the United States,38.7945952,-106.5348379,"The United States public domain represents our collective cultural heritage, and items in it are free for anyone in the United States to do almost anything at all with, without having to get permission.",neutral,77.7%,Walden
the United States,38.7945952,-106.5348379,"If you’re not located in the United States, you must check your local laws before using this ebook.",neutral,85.9%,Walden
the United States,38.7945952,-106.5348379,Standard Ebooks makes no representations regarding the copyright status of the source text or artwork in this ebook in any country other than the United States.,neutral,82.8%,Walden
Astor,,,"I am surprised when the herald blows his summons before some Tremont or Astor or Middlesex House, to see come creeping out over the piazza for all inhabitants a ridiculous mouse, which soon again slinks into some hole in the pavement.",neutral,89.4%,Walden
the Plymouth Colony,,,"I should be proud to have for the motto of my cabin those lines of Spenser which one of my visitors inscribed on a yellow walnut leaf for a card:﻿—


“Arrivèd there, the little house they fill,

Ne looke for entertainment where none was;

Rest is their feast, and all things at their will:

The noblest mind the best contentment has.”


When Winslow, afterward governor of the Plymouth Colony, went with a companion on a visit of ceremony to Massasoit on foot through the woods, and arrived tired and hungry at his lodge, they were well received by the king, but nothing was said about eating that day.",neutral,89.2%,Walden
Massasoit,42.1837759,-71.1010636,"I should be proud to have for the motto of my cabin those lines of Spenser which one of my visitors inscribed on a yellow walnut leaf for a card:﻿—


“Arrivèd there, the little house they fill,

Ne looke for entertainment where none was;

Rest is their feast, and all things at their will:

The noblest mind the best contentment has.”


When Winslow, afterward governor of the Plymouth Colony, went with a companion on a visit of ceremony to Massasoit on foot through the woods, and arrived tired and hungry at his lodge, they were well received by the king, but nothing was said about eating that day.",neutral,89.2%,Walden
Canada,,,"He was about twenty-eight years old, and had left Canada and his father’s house a dozen years before to work in the States, and earn money to buy a farm with at last, perhaps in his native country.",neutral,100.0%,Walden
States,38.7945952,-106.5348379,"He was about twenty-eight years old, and had left Canada and his father’s house a dozen years before to work in the States, and earn money to buy a farm with at last, perhaps in his native country.",neutral,100.0%,Walden
Vermont,44.5588028,-72.57784149999999,"He had worn the homemade Vermont gray, he said, and that was good. Could he dispense with tea and coffee?",neutral,77.9%,Walden
Walden Pond,42.4387018,-71.3401284,"He suggested that there might be men of genius in the lowest grades of life, however permanently humble and illiterate, who take their own view always, or do not pretend to see at all; who are as bottomless even as Walden Pond was thought to be, though they may be dark and muddy.",neutral,92.9%,Walden
the White Mountains,,,"One man proposed a book in which visitors should write their names, as at the White Mountains; but, alas!",neutral,85.2%,Walden
Olympus,,,"Olympus is but the outside of the earth everywhere. The only house I had been the owner of before, if I except a boat, was a tent, which I used occasionally when making excursions in the summer, and this is still rolled up in my garret; but the boat, after passing from hand to hand, has gone down the stream of time.",neutral,86.5%,Walden
Concord,,,"I was seated by the shore of a small pond, about a mile and a half south of the village of Concord and somewhat higher than it, in the midst of an extensive wood between that town and Lincoln, and about two miles south of that our only field known to fame, Concord Battle Ground; but I was so low in the woods that the opposite shore, half a mile off, like the rest, covered with wood, was my most distant horizon.",neutral,87.2%,Walden
Lincoln,,,"I was seated by the shore of a small pond, about a mile and a half south of the village of Concord and somewhat higher than it, in the midst of an extensive wood between that town and Lincoln, and about two miles south of that our only field known to fame, Concord Battle Ground; but I was so low in the woods that the opposite shore, half a mile off, like the rest, covered with wood, was my most distant horizon.",neutral,87.2%,Walden
Sudbury,,,"When I looked across the pond from this peak toward the Sudbury meadows, which in time of flood I distinguished elevated perhaps by a mirage in their seething valley, like a coin in a basin, all the earth beyond the pond appeared like a thin crust insulated and floated even by this small sheet of interverting water, and I was reminded that this on which I dwelt was but dry land.
Though the view from my door was still more contracted, I did not feel crowded or confined in the least.",neutral,95.8%,Walden
West,,,"The low shrub oak plateau to which the opposite shore arose stretched away toward the prairies of the West and the steppes of Tartary, affording ample room for all the roving families of men.",neutral,94.0%,Walden
Tartary,,,"The low shrub oak plateau to which the opposite shore arose stretched away toward the prairies of the West and the steppes of Tartary, affording ample room for all the roving families of men.",neutral,94.0%,Walden
Cassiopeia’s Chair,,,"We are wont to imagine rare and delectable places in some remote and more celestial corner of the system, behind the constellation of Cassiopeia’s Chair, far from noise and disturbance.",neutral,81.2%,Walden
Pleiades,,,"If it were worth the while to settle in those parts near to the Pleiades or the Hyades, to Aldebaran or Altair, then I was really there, or at an equal remoteness from the life which I had left behind, dwindled and twinkling with as fine a ray to my nearest neighbor, and to be seen only in moonless nights by him.",neutral,93.9%,Walden
Hyades,,,"If it were worth the while to settle in those parts near to the Pleiades or the Hyades, to Aldebaran or Altair, then I was really there, or at an equal remoteness from the life which I had left behind, dwindled and twinkling with as fine a ray to my nearest neighbor, and to be seen only in moonless nights by him.",neutral,93.9%,Walden
Aldebaran,,,"If it were worth the while to settle in those parts near to the Pleiades or the Hyades, to Aldebaran or Altair, then I was really there, or at an equal remoteness from the life which I had left behind, dwindled and twinkling with as fine a ray to my nearest neighbor, and to be seen only in moonless nights by him.",neutral,93.9%,Walden
Altair,,,"If it were worth the while to settle in those parts near to the Pleiades or the Hyades, to Aldebaran or Altair, then I was really there, or at an equal remoteness from the life which I had left behind, dwindled and twinkling with as fine a ray to my nearest neighbor, and to be seen only in moonless nights by him.",neutral,93.9%,Walden
Aurora,,,"All poets and heroes, like Memnon, are the children of Aurora, and emit their music at sunrise.",neutral,72.1%,Walden
Confederacy,,,"Our life is like a German Confederacy, made up of petty states, with its boundary forever fluctuating, so that even a German cannot tell you how it is bounded at any moment.",neutral,86.7%,Walden
Concord,,,"If I should only give a few pulls at the parish bell-rope, as for a fire, that is, without setting the bell, there is hardly a man on his farm in the outskirts of Concord, notwithstanding that press of engagements which was his excuse so many times this morning, nor a boy, nor a woman, I might almost say, but would forsake all and follow that sound, not mainly to save property from the flames, but, if we will confess the truth, much more to see it burn, since burn it must, and we, be it known, did not set it on fire﻿—or to see it put out, and have a hand in it, if that is done as handsomely; yes, even if it were the parish church itself.",neutral,83.6%,Walden
Wachito River,,,"“Pray tell me anything new that has happened to a man anywhere on this globe”﻿—and he reads it over his coffee and rolls, that a man has had his eyes gouged out this morning on the Wachito River; never dreaming the while that he lives in the dark unfathomed mammoth cave of this world, and has but the rudiment of an eye himself.",neutral,100.0%,Walden
Spain,,,"As for Spain, for instance, if you know how to throw in Don Carlos and the Infanta, and Don Pedro and Seville and Granada, from time to time in the right proportions﻿—they may have changed the names a little since I saw the papers﻿—and serve up a bullfight when other entertainments fail, it will be true to the letter, and give us as good an idea of the exact state or ruin of things in Spain as the most succinct and lucid reports under this head in the newspapers: and as for England, almost the last significant scrap of news from that quarter was the revolution of 1649; and if you have learned the history of her crops for an average year, you never need attend to that thing again, unless your speculations are of a merely pecuniary character.",neutral,87.9%,Walden
Granada,,,"As for Spain, for instance, if you know how to throw in Don Carlos and the Infanta, and Don Pedro and Seville and Granada, from time to time in the right proportions﻿—they may have changed the names a little since I saw the papers﻿—and serve up a bullfight when other entertainments fail, it will be true to the letter, and give us as good an idea of the exact state or ruin of things in Spain as the most succinct and lucid reports under this head in the newspapers: and as for England, almost the last significant scrap of news from that quarter was the revolution of 1649; and if you have learned the history of her crops for an average year, you never need attend to that thing again, unless your speculations are of a merely pecuniary character.",neutral,87.9%,Walden
England,,,"As for Spain, for instance, if you know how to throw in Don Carlos and the Infanta, and Don Pedro and Seville and Granada, from time to time in the right proportions﻿—they may have changed the names a little since I saw the papers﻿—and serve up a bullfight when other entertainments fail, it will be true to the letter, and give us as good an idea of the exact state or ruin of things in Spain as the most succinct and lucid reports under this head in the newspapers: and as for England, almost the last significant scrap of news from that quarter was the revolution of 1649; and if you have learned the history of her crops for an average year, you never need attend to that thing again, unless your speculations are of a merely pecuniary character.",neutral,87.9%,Walden
Wei,,,“Kieou-he-yu (great dignitary of the state of Wei) sent a man to Khoung-tseu to know his news.,neutral,83.8%,Walden
Khoung-tseu,,,“Kieou-he-yu (great dignitary of the state of Wei) sent a man to Khoung-tseu to know his news.,neutral,83.8%,Walden
New England,43.9653889,-70.8226541,I perceive that we inhabitants of New England live this mean life that we do because our vision does not penetrate the surface of things.,neutral,92.0%,Walden
Paris,,,"Let us settle ourselves, and work and wedge our feet downward through the mud and slush of opinion, and prejudice, and tradition, and delusion, and appearance, that alluvion which covers the globe, through Paris and London, through New York and Boston and Concord, through Church and State, through poetry and philosophy and religion, till we come to a hard bottom and rocks in place, which we can call reality, and say, This is, and no mistake; and then begin, having a point d’appui, below freshet and frost and fire, a place where you might found a wall or a state, or set a lamppost safely, or perhaps a gauge, not a Nilometer, but a Realometer, that future ages might know how deep a freshet of shams and appearances had gathered from time to time.",neutral,91.9%,Walden
London,,,"Let us settle ourselves, and work and wedge our feet downward through the mud and slush of opinion, and prejudice, and tradition, and delusion, and appearance, that alluvion which covers the globe, through Paris and London, through New York and Boston and Concord, through Church and State, through poetry and philosophy and religion, till we come to a hard bottom and rocks in place, which we can call reality, and say, This is, and no mistake; and then begin, having a point d’appui, below freshet and frost and fire, a place where you might found a wall or a state, or set a lamppost safely, or perhaps a gauge, not a Nilometer, but a Realometer, that future ages might know how deep a freshet of shams and appearances had gathered from time to time.",neutral,91.9%,Walden
New York,40.7127753,-74.0059728,"Let us settle ourselves, and work and wedge our feet downward through the mud and slush of opinion, and prejudice, and tradition, and delusion, and appearance, that alluvion which covers the globe, through Paris and London, through New York and Boston and Concord, through Church and State, through poetry and philosophy and religion, till we come to a hard bottom and rocks in place, which we can call reality, and say, This is, and no mistake; and then begin, having a point d’appui, below freshet and frost and fire, a place where you might found a wall or a state, or set a lamppost safely, or perhaps a gauge, not a Nilometer, but a Realometer, that future ages might know how deep a freshet of shams and appearances had gathered from time to time.",neutral,91.9%,Walden
Boston,42.3555076,-71.0565364,"Let us settle ourselves, and work and wedge our feet downward through the mud and slush of opinion, and prejudice, and tradition, and delusion, and appearance, that alluvion which covers the globe, through Paris and London, through New York and Boston and Concord, through Church and State, through poetry and philosophy and religion, till we come to a hard bottom and rocks in place, which we can call reality, and say, This is, and no mistake; and then begin, having a point d’appui, below freshet and frost and fire, a place where you might found a wall or a state, or set a lamppost safely, or perhaps a gauge, not a Nilometer, but a Realometer, that future ages might know how deep a freshet of shams and appearances had gathered from time to time.",neutral,91.9%,Walden
Concord,,,"Let us settle ourselves, and work and wedge our feet downward through the mud and slush of opinion, and prejudice, and tradition, and delusion, and appearance, that alluvion which covers the globe, through Paris and London, through New York and Boston and Concord, through Church and State, through poetry and philosophy and religion, till we come to a hard bottom and rocks in place, which we can call reality, and say, This is, and no mistake; and then begin, having a point d’appui, below freshet and frost and fire, a place where you might found a wall or a state, or set a lamppost safely, or perhaps a gauge, not a Nilometer, but a Realometer, that future ages might know how deep a freshet of shams and appearances had gathered from time to time.",neutral,91.9%,Walden
Flint’s Pond,42.4351727,-71.3156315,"When I crossed Flint’s Pond, after it was covered with snow, though I had often paddled about and skated over it, it was so unexpectedly wide and so strange that I could think of nothing but Baffin’s Bay.",neutral,95.3%,Walden
Baffin’s Bay,,,"When I crossed Flint’s Pond, after it was covered with snow, though I had often paddled about and skated over it, it was so unexpectedly wide and so strange that I could think of nothing but Baffin’s Bay.",neutral,95.3%,Walden
Lincoln,,,"The Lincoln hills rose up around me at the extremity of a snowy plain, in which I did not remember to have stood before; and the fishermen, at an indeterminable distance over the ice, moving slowly about with their wolfish dogs, passed for sealers, or Eskimo, or in misty weather loomed like fabulous creatures, and I did not know whether they were giants or pygmies.",neutral,88.1%,Walden
Lincoln,,,"I took this course when I went to lecture in Lincoln in the evening, travelling in no road and passing no house between my own hut and the lecture room.",neutral,85.5%,Walden
Goose Pond,,,"In Goose Pond, which lay in my way, a colony of muskrats dwelt, and raised their cabins high above the ice, though none could be seen abroad when I crossed it.",neutral,100.0%,Walden
Walden,,,"Walden, being like the rest usually bare of snow, or with only shallow and interrupted drifts on it, was my yard where I could walk freely when the snow was nearly two feet deep on a level elsewhere and the villagers were confined to their streets.",neutral,84.4%,Walden
Fair Haven,33.5234997,-86.7280681,"They passed over the pond toward Fair Haven, seemingly deterred from settling by my light, their commodore honking all the while with a regular beat.",neutral,90.9%,Walden
Hudson’s Bay,,,"Suddenly an unmistakable cat-owl from very near me, with the most harsh and tremendous voice I ever heard from any inhabitant of the woods, responded at regular intervals to the goose, as if determined to expose and disgrace this intruder from Hudson’s Bay by exhibiting a greater compass and volume of voice in a native, and boo-hoo him out of Concord horizon.",neutral,80.7%,Walden
Concord,,,"Suddenly an unmistakable cat-owl from very near me, with the most harsh and tremendous voice I ever heard from any inhabitant of the woods, responded at regular intervals to the goose, as if determined to expose and disgrace this intruder from Hudson’s Bay by exhibiting a greater compass and volume of voice in a native, and boo-hoo him out of Concord horizon.",neutral,80.7%,Walden
Concord,,,"I also heard the whooping of the ice in the pond, my great bedfellow in that part of Concord, as if it were restless in its bed and would fain turn over, were troubled with flatulency and had dreams; or I was waked by the cracking of the ground by the frost, as if someone had driven a team against my door, and in the morning would find a crack in the earth a quarter of a mile long and a third of an inch wide.",neutral,86.3%,Walden
Walden,,,"A hunter told me that he once saw a fox pursued by hounds burst out on to Walden when the ice was covered with shallow puddles, run part way across, and then return to the same shore.",neutral,100.0%,Walden
Lexington,38.0389091,-84.5152662,"One day a man came to my hut from Lexington to inquire after his hound that made a large track, and had been hunting for a week by himself.",neutral,100.0%,Walden
Walden,,,"One old hunter who has a dry tongue, who used to come to bathe in Walden once every year when the water was warmest, and at such times looked in upon me, told me that many years ago he took his gun one afternoon and went out for a cruise in Walden Wood; and as he walked the Wayland road he heard the cry of hounds approaching, and ere long a fox leaped the wall into the road, and as quick as thought leaped the other wall out of the road, and his swift bullet had not touched him.",neutral,90.2%,Walden
Walden Wood,30.0849523,-95.5755119,"One old hunter who has a dry tongue, who used to come to bathe in Walden once every year when the water was warmest, and at such times looked in upon me, told me that many years ago he took his gun one afternoon and went out for a cruise in Walden Wood; and as he walked the Wayland road he heard the cry of hounds approaching, and ere long a fox leaped the wall into the road, and as quick as thought leaped the other wall out of the road, and his swift bullet had not touched him.",neutral,90.2%,Walden
Wayland,,,"One old hunter who has a dry tongue, who used to come to bathe in Walden once every year when the water was warmest, and at such times looked in upon me, told me that many years ago he took his gun one afternoon and went out for a cruise in Walden Wood; and as he walked the Wayland road he heard the cry of hounds approaching, and ere long a fox leaped the wall into the road, and as quick as thought leaped the other wall out of the road, and his swift bullet had not touched him.",neutral,90.2%,Walden
Walden,,,"Late in the afternoon, as he was resting in the thick woods south of Walden, he heard the voice of the hounds far over toward Fair Haven still pursuing the fox; and on they came, their hounding cry which made all the woods ring sounding nearer and nearer, now from Well Meadow, now from the Baker Farm.",neutral,87.8%,Walden
Fair Haven,33.5234997,-86.7280681,"Late in the afternoon, as he was resting in the thick woods south of Walden, he heard the voice of the hounds far over toward Fair Haven still pursuing the fox; and on they came, their hounding cry which made all the woods ring sounding nearer and nearer, now from Well Meadow, now from the Baker Farm.",neutral,87.8%,Walden
Well Meadow,,,"Late in the afternoon, as he was resting in the thick woods south of Walden, he heard the voice of the hounds far over toward Fair Haven still pursuing the fox; and on they came, their hounding cry which made all the woods ring sounding nearer and nearer, now from Well Meadow, now from the Baker Farm.",neutral,87.8%,Walden
Concord,,,"That evening a Weston squire came to the Concord hunter’s cottage to inquire for his hounds, and told how for a week they had been hunting on their own account from Weston woods.",neutral,100.0%,Walden
Concord,,,The Concord hunter told him what he knew and offered him the skin; but the other declined it and departed.,neutral,100.0%,Walden
Fair Haven Ledges,,,"The hunter who told me this could remember one Sam Nutting, who used to hunt bears on Fair Haven Ledges, and exchange their skins for rum in Concord village; who told him, even, that he had seen a moose there.",neutral,94.3%,Walden
Concord,,,"The hunter who told me this could remember one Sam Nutting, who used to hunt bears on Fair Haven Ledges, and exchange their skins for rum in Concord village; who told him, even, that he had seen a moose there.",neutral,94.3%,Walden
