LocationName,Latitude,Longitude,Context,Sentiment,Confidence,Literature
Thumb,,,"Startled by the good weather, mentally unprepared to commence the actual climb, I hurriedly packed up a rucksack nonetheless and began skiing toward the base of the Thumb.",neutral,83.9%,Into the Wild
Alaska,63.588753,-154.4930619,Two previous Alaska expeditions had taught me that I couldn’t afford to waste a rare day of perfect weather.,neutral,69.8%,Into the Wild
Thumb,,,"A small hanging glacier extends out from the lip of the ice cap, leading up and across the north face of the Thumb like a catwalk.",neutral,84.6%,Into the Wild
the Witches Cauldron Glacier,,,"Beneath my Vibram soles the wall fell away for three thousand feet to the dirty, avalanche-scarred cirque of the Witches Cauldron Glacier.",neutral,87.9%,Into the Wild
Thumb,,,"Late in the day on the north face of the Thumb, I felt the glue disintegrate with a swing of an ice ax.",neutral,100.0%,Into the Wild
CALIFORNIABut,36.778261,-119.4179324,"JOHN MUIR, THE MOUNTAINS OF CALIFORNIABut have you noticed the slight curl at the end of Sam H’s mouth, when he looks at you?",neutral,100.0%,Into the Wild
the Devils Thumb,,,"DONALD BARTHELME, THE DEAD FATHERAfter coming down from the side of the Devils Thumb, heavy snow and high winds kept me inside the tent for most of the next three days.",neutral,76.9%,Into the Wild
Thumb,,,"my escapade on the north face had rattled me, and I didn’t want to go up on the Thumb again at all.",neutral,93.9%,Into the Wild
Boulder,40.0189728,-105.2747406,"But the thought of returning to Boulder in defeat wasn’t very appealing, either. I could all too easily picture the smug expressions of condolence I’d receive from those who’d been certain of my failure from the get-go.",neutral,65.4%,Into the Wild
the Cascade Range,,,"He bought me my first rope and ice ax when I was eight years old and led me into the Cascade Range to make an assault on the South Sister, a gentle ten-thousand-foot volcano not far from our Oregon home.",neutral,84.3%,Into the Wild
the South Sister,,,"He bought me my first rope and ice ax when I was eight years old and led me into the Cascade Range to make an assault on the South Sister, a gentle ten-thousand-foot volcano not far from our Oregon home.",neutral,84.3%,Into the Wild
Oregon,43.8041334,-120.5542012,"He bought me my first rope and ice ax when I was eight years old and led me into the Cascade Range to make an assault on the South Sister, a gentle ten-thousand-foot volcano not far from our Oregon home.",neutral,84.3%,Into the Wild
Corvallis,44.5646356,-123.2619607,"By the time I left Corvallis, Oregon, to enroll in a distant college where no ivy grew, I was speaking to my father with a clenched jaw or not at all.",neutral,92.2%,Into the Wild
Oregon,43.8041334,-120.5542012,"By the time I left Corvallis, Oregon, to enroll in a distant college where no ivy grew, I was speaking to my father with a clenched jaw or not at all.",neutral,92.2%,Into the Wild
Portland,45.515232,-122.6783853,"After the suicide attempt he was placed in a psychiatric hospital near Portland. When I visited him there, his arms and legs were strapped to the rails of his bed.",neutral,85.7%,Into the Wild
Thumb,,,"I suppose it was this inherited, off-kilter ambition that kept me from admitting defeat on the Stikine Ice Cap after my initial attempt to climb the Thumb had failed, even after nearly burning the tent down.",neutral,84.0%,Into the Wild
bergschrund,,,This time I climbed only 120 feet above the bergschrund before lack of composure and the arrival of a snow squall forced me to turn around.,neutral,80.6%,Into the Wild
the ice cap,,,"Instead of descending to my base camp on the ice cap, though, I decided to spend the night on the steep flank of the mountain, just below my high point.",neutral,100.0%,Into the Wild
the Witches Cauldron,,,"I worried, with ample reason, that I might step blindly off the top of a serac and end up at the bottom of the Witches Cauldron, a vertical half mile below.",neutral,86.2%,Into the Wild
Boulder,40.0189728,-105.2747406,"When I decamped from Boulder for Alaska, my head swimming with visions of glory and redemption on the Devils Thumb, it didn’t occur to me that I might be bound by the same cause-and-effect relationships that governed the actions of others.",neutral,79.8%,Into the Wild
Alaska,63.588753,-154.4930619,"When I decamped from Boulder for Alaska, my head swimming with visions of glory and redemption on the Devils Thumb, it didn’t occur to me that I might be bound by the same cause-and-effect relationships that governed the actions of others.",neutral,79.8%,Into the Wild
the Devils Thumb,,,"When I decamped from Boulder for Alaska, my head swimming with visions of glory and redemption on the Devils Thumb, it didn’t occur to me that I might be bound by the same cause-and-effect relationships that governed the actions of others.",neutral,79.8%,Into the Wild
Thumb,,,"I made it back to the tent intact, but it was no longer possible to ignore the fact that the Thumb had made hash of my plans.",neutral,75.5%,Into the Wild
Thumb,,,"A week earlier I’d skied over to the southeast side of the mountain to take a look at the route by which I’d intended to descend the peak after climbing the north wall, a route that Fred Beckey, the legendary alpinist, had followed in 1946 in making the first ascent of the Thumb.",neutral,100.0%,Into the Wild
Petersburg,37.2279279,-77.40192669999999,"At dusk I watched, transfixed, as the lights of Petersburg blinked on in the west.",neutral,100.0%,Into the Wild
Pacific,,,"The climbing was almost fun—the rock was covered with large, incut holds, and the ice, though thin, never got steeper than seventy degrees—but I was anxious about the storm front racing in from the Pacific, darkening the sky.",neutral,94.7%,Into the Wild
the Devils Thumb,,,"I was on top of the Devils Thumb. Fittingly, the summit was a surreal, malevolent place, an improbably slender wedge of rock and rime no wider than a file cabinet.",neutral,75.7%,Into the Wild
Thomas Bay,57.024114,-132.8693125,By and by a small skiff motored into Thomas Bay and pulled up on the beach not far from my tent.,neutral,100.0%,Into the Wild
Petersburg,37.2279279,-77.40192669999999,"The man driving the boat introduced himself as Jim Freeman, a timber faller from Petersburg.",neutral,82.8%,Into the Wild
the Devils Thumb,,,"“Actually, I just climbed the Devils Thumb. I’ve been over here twenty days.”Freeman",neutral,74.8%,Into the Wild
Frederick Sound,57.1365481,-134.1199516,"water was choppy, and the ride across Frederick Sound took two hours. Freeman gradually warmed to me as we talked.",neutral,78.9%,Into the Wild
Thumb,,,"He still wasn’t convinced I’d climbed the Thumb, but by the time he steered the skiff into Wrangell Narrows, he pretended to be.",neutral,92.2%,Into the Wild
Wrangell Narrows,56.6347222,-132.9411111,"He still wasn’t convinced I’d climbed the Thumb, but by the time he steered the skiff into Wrangell Narrows, he pretended to be.",neutral,92.2%,Into the Wild
Petersburg,37.2279279,-77.40192669999999,"The euphoria, the overwhelming sense of relief, that had initially accompanied my return to Petersburg faded, and an unexpected melancholy took its place.",neutral,66.0%,Into the Wild
Thumb,,,"Less than a month after sitting on the summit of the Thumb, I was back in Boulder, nailing up siding on the Spruce Street Townhouses, the same condos I’d been framing when I left for Alaska.",neutral,100.0%,Into the Wild
Boulder,40.0189728,-105.2747406,"Less than a month after sitting on the summit of the Thumb, I was back in Boulder, nailing up siding on the Spruce Street Townhouses, the same condos I’d been framing when I left for Alaska.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"Less than a month after sitting on the summit of the Thumb, I was back in Boulder, nailing up siding on the Spruce Street Townhouses, the same condos I’d been framing when I left for Alaska.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"When I decided to go to Alaska that April, like Chris McCandless, I was a raw youth who mistook passion for insight and acted according to an obscure, gap-ridden logic.",neutral,82.0%,Into the Wild
the Devils Thumb,,,I thought climbing the Devils Thumb would fix all that was wrong with my life.,neutral,63.8%,Into the Wild
Alaska,63.588753,-154.4930619,"The fact that I survived my Alaska adventure and McCandless did not survive his was largely a matter of chance; had I not returned from the Stikine Ice Cap in 1977, people would have been quick to say of me—as they now say of him—that I had a death wish.",neutral,71.8%,Into the Wild
the Stikine Ice Cap,57.070556,-132.230833,"The fact that I survived my Alaska adventure and McCandless did not survive his was largely a matter of chance; had I not returned from the Stikine Ice Cap in 1977, people would have been quick to say of me—as they now say of him—that I had a death wish.",neutral,71.8%,Into the Wild
Carthage,,,", Chris McCandless departed Carthage, South Dakota, in the cab of a Mack truck hauling a load of sunflower seeds: His “great Alaskan odyssey” was under way.",neutral,100.0%,Into the Wild
South Dakota,43.9695148,-99.9018131,", Chris McCandless departed Carthage, South Dakota, in the cab of a Mack truck hauling a load of sunflower seeds: His “great Alaskan odyssey” was under way.",neutral,100.0%,Into the Wild
Roosville,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
British Columbia,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Skookumchuck,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Ra-dium Junction,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Lake Louise,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Jasper,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Prince George,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Daw-son Creek,,,"Three days later he crossed the Canadian border at Roosville, British Columbia, and thumbed north through Skookumchuck and Ra-dium Junction, Lake Louise and Jasper, Prince George and Daw-son Creek—where, in the town center, he took a snapshot of the signpost marking the official start of the Alaska Highway.",neutral,100.0%,Into the Wild
Dawson Creek,,,"It’s not unusual, on the outskirts of Dawson Creek, to see a dozen or more doleful-looking men and women standing along the shoulder with extended thumbs.",neutral,100.0%,Into the Wild
Carthage,,,"On April 21, just six days out of Carthage, he arrived at Liard River Hotsprings, at the threshold of the Yukon Territory.",neutral,100.0%,Into the Wild
the Yukon Territory,,,"On April 21, just six days out of Carthage, he arrived at Liard River Hotsprings, at the threshold of the Yukon Territory.",neutral,100.0%,Into the Wild
Liard River,,,"There is a public campground at Liard River, from which a boardwalk leads half a mile across a marsh to a series of natural thermal pools.",neutral,88.9%,Into the Wild
Liard River,,,"Two days after arriving, he was still at Liard River, impatiently going nowhere. At six-thirty on a brisk Thursday morning, the ground still frozen hard, Gaylord Stuckey walked out on the boardwalk to the largest of the pools, expecting to have the place to himself.",neutral,87.8%,Into the Wild
Indiana,40.5512165,-85.60236429999999,"Stuckey—bald and cheerful, a ham-faced sixty-three-year-old Hoosier—was en route from Indiana to Alaska to deliver a new motor home to a Fairbanks RV dealer, a part-time line of work in which he’d dabbled since retiring after forty years in the restaurant business.",neutral,91.4%,Into the Wild
Alaska,63.588753,-154.4930619,"Stuckey—bald and cheerful, a ham-faced sixty-three-year-old Hoosier—was en route from Indiana to Alaska to deliver a new motor home to a Fairbanks RV dealer, a part-time line of work in which he’d dabbled since retiring after forty years in the restaurant business.",neutral,91.4%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"Stuckey—bald and cheerful, a ham-faced sixty-three-year-old Hoosier—was en route from Indiana to Alaska to deliver a new motor home to a Fairbanks RV dealer, a part-time line of work in which he’d dabbled since retiring after forty years in the restaurant business.",neutral,91.4%,Into the Wild
Liard,,,"So anyway, after about half an hour I said, ‘I tell you what, Alex: Liard is a thousand miles from Fairbanks.",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"So anyway, after about half an hour I said, ‘I tell you what, Alex: Liard is a thousand miles from Fairbanks.",neutral,100.0%,Into the Wild
Whitehorse,,,"I’ll take you five hundred miles, as far as Whitehorse; you’ll be able to get a ride the rest of the way from there.",neutral,100.0%,Into the Wild
White-horse,,,"’”A day and a half later, however, when they arrived in White-horse—the capital of the Yukon Territory and the largest, most cosmopolitan town on the Alaska Highway—",neutral,100.0%,Into the Wild
the Yukon Territory,,,"’”A day and a half later, however, when they arrived in White-horse—the capital of the Yukon Territory and the largest, most cosmopolitan town on the Alaska Highway—",neutral,100.0%,Into the Wild
the Alaska Highway,,,"’”A day and a half later, however, when they arrived in White-horse—the capital of the Yukon Territory and the largest, most cosmopolitan town on the Alaska Highway—",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"”Stuckey and McCandless arrived in Fairbanks on the afternoon of April 25. The older man took the boy to a grocery store, where he bought a big bag of rice, “and then Alex said he wanted to go out to the university to study up on what kind of plants he could eat.",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"”Stuckey drove to the University of Alaska campus, on the west end of Fairbanks, and dropped McCandless off at 5:30 P.M.“Before I let him out",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,The least you can do is send me a letter when you get back from Alaska.’,neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,", Stuckey drove into town to deliver the RV to the appointed dealer, only to be told that the person responsible for checking in new vehicles had already gone home for the day and wouldn’t be back until Monday morning, leaving Stuckey with two days to kill in Fairbanks before he could fly home to Indiana.",neutral,88.3%,Into the Wild
Indiana,40.5512165,-85.60236429999999,", Stuckey drove into town to deliver the RV to the appointed dealer, only to be told that the person responsible for checking in new vehicles had already gone home for the day and wouldn’t be back until Monday morning, leaving Stuckey with two days to kill in Fairbanks before he could fly home to Indiana.",neutral,88.3%,Into the Wild
Fairbanks,64.8400511,-147.7199756,", McCandless spent two days and three nights in the vicinity of Fairbanks, mostly at the university.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"In the campus book store, tucked away on the bottom shelf of the Alaska section, he came across a scholarly, exhaustively researched field guide to the region’s edible plants, Tanaina Plantlore/Dena’ina K’et’una: An Ethnobotany of the Dena’ina Indians of Southcentral Alaska by Priscilla Russell Kari.",neutral,96.2%,Into the Wild
Alaska,63.588753,-154.4930619,"A model called the Nylon 66, no longer in production, it was a favorite of Alaska trappers because of its light weight and reliability.",neutral,79.4%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"At the conclusion of his preparations in Fairbanks, McCandless loaded up his pack and started hiking west from the university.",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,"The dish, one of the most distinctive landmarks on the Fairbanks skyline, had been erected to collect data from satellites equipped with synthetic aperture radar of Walt McCandless’s design.",neutral,100.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,Walt had in fact visited Fairbanks during the start-up of the receiving station and had written some of the software crucial to its operation.,neutral,100.0%,Into the Wild
PETERSBURG,37.2279279,-77.40192669999999,"PETERSBURG, ALASKA. The driver of the truck, an electrician on his way to Anchorage, wasn’t much older than McCandless.",neutral,100.0%,Into the Wild
ALASKA,63.588753,-154.4930619,"PETERSBURG, ALASKA. The driver of the truck, an electrician on his way to Anchorage, wasn’t much older than McCandless.",neutral,100.0%,Into the Wild
Anchorage,61.2175758,-149.8996785,"The driver of the truck, an electrician on his way to Anchorage, wasn’t much older than McCandless.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"He was, at long last, about to be alone in the vast Alaska wilds. As he trudged expectantly down the trail in a fake-fur parka, his rifle slung over one shoulder, the only food McCandless carried was a ten-pound bag of long-grained rice—and the two sandwiches and bag of corn chips that Gallien had contributed.",neutral,96.3%,Into the Wild
the Gulf of California,,,"A year earlier he’d subsisted for more than a month beside the Gulf of California on five pounds of rice and a bounty of fish caught with a cheap rod and reel, an experience that made him confident he could harvest enough food to survive an extended stay in the Alaska wilderness, too.",neutral,93.8%,Into the Wild
Alaska,63.588753,-154.4930619,"A year earlier he’d subsisted for more than a month beside the Gulf of California on five pounds of rice and a bounty of fish caught with a cheap rod and reel, an experience that made him confident he could harvest enough food to survive an extended stay in the Alaska wilderness, too.",neutral,93.8%,Into the Wild
Niland,33.2400366,-115.5188756,"The heaviest item in McCandless’s half-full backpack was his library: nine or ten paperbound books, most of which had been given to him by Jan Burres in Niland.",neutral,100.0%,Into the Wild
Healy,,,"The Healy terminus of the Stampede Trail is traveled by a handful of dog mushers, ski tourers, and snow-machine enthusiasts during the winter months, but only until the frozen rivers begin to break up, in late March or early April.",neutral,91.1%,Into the Wild
the Teklanika River,64.4708333,-149.3172222,"McCandless reached the Teklanika River his second day out. Although the banks were lined with a jagged shelf of frozen overflow, no ice bridges spanned the channel of open water, so he was forced to wade.",neutral,82.3%,Into the Wild
Rubicon,,,"He never suspected that in so doing, he was crossing his Rubicon. To McCandless’s inexperienced eye, there was nothing to suggest that two months hence, as the glaciers and snowfields at the Teklanika’s headwater thawed in the summer heat, its discharge would multiply nine or ten times in volume, transforming the river into a deep, violent torrent that bore no resemblance to the gentle brook he’d blithely waded across in April.",neutral,83.7%,Into the Wild
Teklanika,64.4708333,-149.3172222,"To McCandless’s inexperienced eye, there was nothing to suggest that two months hence, as the glaciers and snowfields at the Teklanika’s headwater thawed in the summer heat, its discharge would multiply nine or ten times in volume, transforming the river into a deep, violent torrent that bore no resemblance to the gentle brook he’d blithely waded across in April.",neutral,83.1%,Into the Wild
Teklanika,64.4708333,-149.3172222,"It probably happened as he traversed a series of melting beaver ponds just beyond the Teklanika’s western bank, but there is nothing to indicate that he suffered any harm in the mishap.",neutral,76.2%,Into the Wild
Mt. McKinley s,63.06916889999999,-151.0069842,"A day later, as the trail crested a ridge, he got his first glimpse of Mt. McKinley s high, blinding-white bulwarks, and a day after that, May 1, some twenty miles down the trail from where he was dropped by Gallien",neutral,100.0%,Into the Wild
the Sushana River,64.03049769203305,-149.9138193835182,", he stumbled upon the old bus beside the Sushana River. It was outfitted with a bunk and a barrel stove, and previous visitors had left the improvised shelter stocked with matches, bug dope, and other essentials.",neutral,100.0%,Into the Wild
ATLANTA,33.7501275,-84.3885209,"ESCAPED FROM ATLANTA. THOU SHALT NOT RETURN, ‘CAUSE “THE WEST IS THE BEST. “",neutral,74.1%,Into the Wild
taiga,,,"By mid-May the sun was circling high in the heavens, flooding the taiga with light.",neutral,83.8%,Into the Wild
the Alaska Range,63.069444,-151.007222,"On May 22, a crown fell off one of his molars, but the event didn’t seem to dampen his spirits much, because the following day he scrambled up the nameless, humplike, three-thousand-foot butte that rises directly north of the bus, giving him a view of the whole icy sweep of the Alaska Range and mile after mile of uninhabited country.",neutral,94.8%,Into the Wild
the Bering Sea,,,"“I might walk all the way to the Bering Sea.” On May 5, after pausing for four days at the bus, he resumed his perambulation.",neutral,100.0%,Into the Wild
the Sushana River,64.03049769203305,-149.9138193835182,"From the snapshots recovered with his Minolta, it appears that McCandless lost (or intentionally left) the by now indistinct Stampede Trail and headed west and north through the hills above the Sushana River, hunting game as he went.",neutral,87.6%,Into the Wild
North,,,"Moreover, as the ground thawed, his route turned into a gauntlet of boggy muskeg and impenetrable alder, and McCandless belatedly came to appreciate one of the fundamental (if counterintuitive) axioms of the North: winter, not summer, is the preferred season for traveling overland through the bush.",neutral,94.2%,Into the Wild
the Toklat River,64.4541667,-150.3119443,"On May 19, having traveled no farther west than the Toklat River— less than fifteen miles beyond the bus—he turned around.",neutral,90.1%,Into the Wild
Sushana,,,He’d decided that the Sushana drainage was plenty wild to suit his purposes and that Fairbanks bus 142 would make a fine base camp for the remainder of the summer.,neutral,94.0%,Into the Wild
Fairbanks,64.8400511,-147.7199756,He’d decided that the Sushana drainage was plenty wild to suit his purposes and that Fairbanks bus 142 would make a fine base camp for the remainder of the summer.,neutral,94.0%,Into the Wild
Alaska,63.588753,-154.4930619,"Ironically, the wilderness surrounding the bus—the patch of overgrown country where McCandless was determined “to become lost in the wild”—scarcely qualifies as wilderness by Alaska standards.",neutral,83.6%,Into the Wild
the Outer Range,,,"Less than thirty miles to the east is a major thoroughfare, the George Parks Highway. Just sixteen miles to the south, beyond an escarpment of the Outer Range, hundreds of tourists rumble daily into Denali Park over a road patrolled by the National Park Service.",neutral,100.0%,Into the Wild
Denali Park,63.65460410000001,-148.8339521,"Less than thirty miles to the east is a major thoroughfare, the George Parks Highway. Just sixteen miles to the south, beyond an escarpment of the Outer Range, hundreds of tourists rumble daily into Denali Park over a road patrolled by the National Park Service.",neutral,100.0%,Into the Wild
Sushana River,64.03049769203305,-149.9138193835182,In the end the Sushana River site was sufficiently remote to cost him his life.,neutral,100.0%,Into the Wild
Canada,,,"On June 5, he shot a Canada goose as big as a Christmas turkey. Then, on June 9.",neutral,100.0%,Into the Wild
Reno,39.529919,-119.8142691,"Overjoyed, the proud hunter took a photograph of himself kneeling over his trophy, rifle thrust triumphantly overhead, his features distorted in a rictus of ecstasy and amazement, like some unemployed janitor who’d gone to Reno and won a million-dollar jackpot.",neutral,52.3%,Into the Wild
South Dakota,43.9695148,-99.9018131,"But McCandless, in his naivete, relied on the advice of hunters he’d consulted in South Dakota, who advised him to smoke his meat, not an easy task under the circumstances.",neutral,90.3%,Into the Wild
the Teklanika River,64.4708333,-149.3172222,"Two days later, halfway there, he arrived in heavy rain at the beaver ponds that blocked access to the west bank of the Teklanika River.",neutral,92.0%,Into the Wild
Teklanika,64.4708333,-149.3172222,"On July 5, however, the Teklanika was at full flood, swollen with rain and snowmelt from glaciers high in the Alaska Range, running cold and fast.",neutral,100.0%,Into the Wild
the Alaska Range,63.069444,-151.007222,"On July 5, however, the Teklanika was at full flood, swollen with rain and snowmelt from glaciers high in the Alaska Range, running cold and fast.",neutral,100.0%,Into the Wild
Teklanika,64.4708333,-149.3172222,"Just downstream from where the trail met the river, the Teklanika erupted into a chaos of boiling whitewater as it accelerated through the narrow gorge.",neutral,86.1%,Into the Wild
Teklanika,64.4708333,-149.3172222,"He concluded, correctly, that he would probably be swept to his death if he attempted to cross the Teklanika at that place, in those conditions.",neutral,86.0%,Into the Wild
Earth,,,"This was that Earth of which we have heard, made out of Chaos and Old Night.",neutral,80.2%,Into the Wild
Earth,,,"It was the fresh and natural surface of the planet Earth, as it was made forever and ever,—to be the dwelling of man, we say,—so Nature made it, and man may use it if he can.",neutral,84.8%,Into the Wild
Earth,,,"It was Matter, vast, terrific,—not his Mother Earth that we have heard of, not for him to tread on, or to be buried in,— no, it were being too familiar even to let his bones lie there,— the home, this, of Necessity and Fate.",neutral,92.7%,Into the Wild
Titan,,,What is this Titan that has possession of me? Talk of mysteries!,neutral,100.0%,Into the Wild
the Teklanika River,64.4708333,-149.3172222,"year and a week after Chris McCandless decided not to attempt to cross the Teklanika River, I stand on the opposite bank—the eastern side, the highway side—and gaze into the churning water.",neutral,100.0%,Into the Wild
the Alaska Range,63.069444,-151.007222,"It is a hot, humid afternoon, and the river is livid with runoff from the fast-melting snowpack that still blankets the glaciers in the higher elevations of the Alaska Range.",neutral,88.9%,Into the Wild
Teklanika,64.4708333,-149.3172222,"As I stare into the Teklanika, I can hear rocks the size of bowling balls grinding along the bottom, rolled downstream by the powerful current.",neutral,88.7%,Into the Wild
McCandless,40.5915982,-80.0198363,"Unlike McCandless, however, I have in my backpack a 1:63,360-scale topographic map (that is, a map on which one inch represents one mile).",neutral,100.0%,Into the Wild
California,36.778261,-119.4179324,"Unlike McCandless, too, I am here with three companions: Alaskans Roman Dial and Dan Solie and a friend of Roman’s from California, Andrew Liske.",neutral,86.8%,Into the Wild
Teklanika,64.4708333,-149.3172222,The cable was erected in 1970 to chart the Teklanika s seasonal fluctuations; hydrologists traveled back and forth above the river by means of an aluminum basket that is suspended from the cable with pulleys.,neutral,91.4%,Into the Wild
Teklanika,64.4708333,-149.3172222,"Some local hunters, it turns out, had cut the chain, ridden the basket across, and secured it to the far side in order to make it harder for outsiders to cross the Teklanika and trespass on their turf.",neutral,88.2%,Into the Wild
Teklanika,64.4708333,-149.3172222,"If he’d known about it, crossing the Teklanika to safety would have been a trivial matter.",neutral,70.6%,Into the Wild
Alaska,63.588753,-154.4930619,"In coming to Alaska, McCandless yearned to wander uncharted country, to find a blank spot on the map.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"In 1992, however, there were no more blank spots on the map—not in Alaska, not anywhere.",neutral,87.2%,Into the Wild
Teklanika,64.4708333,-149.3172222,"Studying the Teklanika’s violent flow, McCandless thus mistakenly concluded that it was impossible to reach the eastern shore.",neutral,67.6%,Into the Wild
Teklanika,64.4708333,-149.3172222,"Why, come August, didn’t he try once more to cross the Teklanika, when it would have been running significantly lower, when it would have been safe to ford?Puzzled by these questions, and troubled, I am hoping that the rusting hulk of Fairbanks bus 142 will yield some clues.",neutral,79.8%,Into the Wild
Tyrolean,,,"Standing atop the tower anchoring the eastern end of the span, I attach myself to the cable with rock-climbing hardware and begin to pull myself across, hand over hand, executing what mountaineers call a Tyrolean traverse.",neutral,83.3%,Into the Wild
Teklanika,64.4708333,-149.3172222,"Because so few people cross the Teklanika during the spring and summer months, much of the route is indistinct and overgrown with brush.",neutral,100.0%,Into the Wild
Alaska,63.588753,-154.4930619,"No reason to get riled!”I have been to Alaska some twenty times during the past twenty years—to climb mountains, to work as a carpenter and a commercial salmon fisherman and a journalist, to goof off, to poke around.",neutral,93.2%,Into the Wild
the Brooks Range,68.2,-152.25,"It feels more malevolent than other, more remote corners of the state I know—the tundra-wrapped slopes of the Brooks Range, the cloud forests of the Alexander Archipelago, even the frozen, gale-swept heights of the Denali massif.",neutral,100.0%,Into the Wild
the Alexander Archipelago,53.1986921,-130.7349711,"It feels more malevolent than other, more remote corners of the state I know—the tundra-wrapped slopes of the Brooks Range, the cloud forests of the Alexander Archipelago, even the frozen, gale-swept heights of the Denali massif.",neutral,100.0%,Into the Wild
Denali,63.06916889999999,-151.0069842,"It feels more malevolent than other, more remote corners of the state I know—the tundra-wrapped slopes of the Brooks Range, the cloud forests of the Alexander Archipelago, even the frozen, gale-swept heights of the Denali massif.",neutral,100.0%,Into the Wild
the Sushana River,64.03049769203305,-149.9138193835182,"Fairbanks bus 142 is parked beside a coppice of aspen, ten yards back from the brow of a modest cliff, on a shank of high ground overlooking the confluence of the Sushana River and a smaller tributary.",neutral,100.0%,Into the Wild
the Last Frontier,,,"”Trusting Samel and Thompson, veteran Alaskan hunters who’ve killed many moose and caribou between them, I duly reported McCandless’s mistake in the article I wrote for Outside, thereby confirming the opinion of countless readers that McCandless was ridiculously ill prepared, that he had no business heading into any wilderness, let alone into the big-league wilds of the Last Frontier.",neutral,73.3%,Into the Wild
Alaska,63.588753,-154.4930619,"Not only did McCandless die because he was stupid, one Alaska correspondent observed, but “the scope of his self-styled adventure was so small as to ring pathetic—squatting in a wrecked bus a few miles out of Healy, potting jays and squirrels, mistaking a caribou for a moose (pretty hard to do)....",neutral,78.0%,Into the Wild
Healy,,,"Not only did McCandless die because he was stupid, one Alaska correspondent observed, but “the scope of his self-styled adventure was so small as to ring pathetic—squatting in a wrecked bus a few miles out of Healy, potting jays and squirrels, mistaking a caribou for a moose (pretty hard to do)....",neutral,78.0%,Into the Wild
Salton City,33.2986497,-115.9561112,A long leather scabbard is expertly tooled with the initials R. E: the sheath for the machete Ronald Franz gave McCandless when he left Salton City.,neutral,100.0%,Into the Wild
the Alaska Range,63.069444,-151.007222,"Roman points out a message he wrote when he stayed in the bus four years ago, during a traverse of the Alaska Range: NOODLE EATERS EN ROUTE TO LAKE CLARK 8/89.",neutral,100.0%,Into the Wild
LAKE CLARK 8/89,,,"Roman points out a message he wrote when he stayed in the bus four years ago, during a traverse of the Alaska Range: NOODLE EATERS EN ROUTE TO LAKE CLARK 8/89.",neutral,100.0%,Into the Wild
the Alaska Range,63.069444,-151.007222,"Roman unwraps some steaks from a moose he shot in the Alaska Range last September and lays them across the fire on a blackened grill, the grill McCandless used for broiling his game.",neutral,92.6%,Into the Wild
